date,claim_type,region,claim_count,avg_handle_time_min,weather_event,day_of_week,month,week_of_year
2022-04-18,auto_collision,south,480,58.4,1,Monday,4,16
2022-04-18,auto_liability,northeast,382,60.6,1,Monday,4,16
2022-04-18,property_damage,northeast,188,55.9,1,Monday,4,16
2022-04-18,weather_event,midwest,55,74.7,1,Monday,4,16
2022-04-19,auto_collision,west,174,41.8,0,Tuesday,4,16
2022-04-19,auto_liability,south,39,54.2,0,Tuesday,4,16
2022-04-19,property_damage,northeast,132,47.2,0,Tuesday,4,16
2022-04-19,weather_event,south,8,68.9,0,Tuesday,4,16
2022-04-20,auto_collision,south,88,45.0,0,Wednesday,4,16
2022-04-20,auto_liability,northeast,253,60.3,0,Wednesday,4,16
2022-04-20,property_damage,west,6,50.0,0,Wednesday,4,16
2022-04-20,weather_event,west,9,80.4,0,Wednesday,4,16
2022-04-21,auto_collision,midwest,224,56.8,0,Thursday,4,16
2022-04-21,auto_liability,west,80,64.4,0,Thursday,4,16
2022-04-21,property_damage,midwest,56,61.8,0,Thursday,4,16
2022-04-21,weather_event,west,3,73.0,0,Thursday,4,16
2022-04-22,auto_collision,northeast,190,42.9,0,Friday,4,16
2022-04-22,auto_liability,west,129,56.0,0,Friday,4,16
2022-04-22,property_damage,midwest,63,60.2,0,Friday,4,16
2022-04-22,weather_event,west,5,78.5,0,Friday,4,16
2022-04-23,auto_collision,south,191,42.2,0,Saturday,4,16
2022-04-23,auto_liability,northeast,49,51.3,0,Saturday,4,16
2022-04-23,property_damage,northeast,3,62.1,0,Saturday,4,16
2022-04-23,weather_event,west,16,83.3,0,Saturday,4,16
2022-04-24,auto_collision,northeast,45,48.6,0,Sunday,4,16
2022-04-24,auto_liability,northeast,48,64.6,0,Sunday,4,16
2022-04-24,property_damage,midwest,80,63.4,0,Sunday,4,16
2022-04-24,weather_event,northeast,19,66.7,0,Sunday,4,16
2022-04-25,auto_collision,south,194,53.1,0,Monday,4,17
2022-04-25,auto_liability,midwest,143,68.2,0,Monday,4,17
2022-04-25,property_damage,south,99,50.8,0,Monday,4,17
2022-04-25,weather_event,northeast,7,78.0,0,Monday,4,17
2022-04-26,auto_collision,south,155,49.0,0,Tuesday,4,17
2022-04-26,auto_liability,south,151,64.4,0,Tuesday,4,17
2022-04-26,property_damage,south,39,51.6,0,Tuesday,4,17
2022-04-26,weather_event,northeast,13,65.4,0,Tuesday,4,17
2022-04-27,auto_collision,west,147,46.6,0,Wednesday,4,17
2022-04-27,auto_liability,midwest,108,62.2,0,Wednesday,4,17
2022-04-27,property_damage,west,72,58.7,0,Wednesday,4,17
2022-04-27,weather_event,west,19,70.0,0,Wednesday,4,17
2022-04-28,auto_collision,west,84,43.9,0,Thursday,4,17
2022-04-28,auto_liability,west,103,59.8,0,Thursday,4,17
2022-04-28,property_damage,south,15,58.8,0,Thursday,4,17
2022-04-28,weather_event,northeast,140,83.4,0,Thursday,4,17
2022-04-29,auto_collision,west,240,41.3,0,Friday,4,17
2022-04-29,auto_liability,northeast,122,66.3,0,Friday,4,17
2022-04-29,property_damage,midwest,54,53.9,0,Friday,4,17
2022-04-29,weather_event,midwest,18,71.2,0,Friday,4,17
2022-04-30,auto_collision,northeast,203,45.0,0,Saturday,4,17
2022-04-30,auto_liability,northeast,50,62.1,0,Saturday,4,17
2022-04-30,property_damage,west,17,57.1,0,Saturday,4,17
2022-04-30,weather_event,midwest,10,71.0,0,Saturday,4,17
2022-05-01,auto_collision,south,109,46.1,0,Sunday,5,17
2022-05-01,auto_liability,northeast,54,56.1,0,Sunday,5,17
2022-05-01,property_damage,south,27,45.4,0,Sunday,5,17
2022-05-01,weather_event,south,11,72.2,0,Sunday,5,17
2022-05-02,auto_collision,west,123,41.4,0,Monday,5,18
2022-05-02,auto_liability,midwest,92,56.2,0,Monday,5,18
2022-05-02,property_damage,west,103,55.4,0,Monday,5,18
2022-05-02,weather_event,midwest,74,68.5,0,Monday,5,18
2022-05-03,auto_collision,west,164,44.7,0,Tuesday,5,18
2022-05-03,auto_liability,west,35,57.5,0,Tuesday,5,18
2022-05-03,property_damage,west,76,49.4,0,Tuesday,5,18
2022-05-03,weather_event,west,79,71.6,0,Tuesday,5,18
2022-05-04,auto_collision,northeast,224,41.2,0,Wednesday,5,18
2022-05-04,auto_liability,south,69,69.0,0,Wednesday,5,18
2022-05-04,property_damage,west,87,49.2,0,Wednesday,5,18
2022-05-04,weather_event,west,3,66.6,0,Wednesday,5,18
2022-05-05,auto_collision,west,155,53.2,0,Thursday,5,18
2022-05-05,auto_liability,northeast,62,53.5,0,Thursday,5,18
2022-05-05,property_damage,midwest,80,61.7,0,Thursday,5,18
2022-05-05,weather_event,midwest,67,75.1,0,Thursday,5,18
2022-05-06,auto_collision,south,143,43.8,0,Friday,5,18
2022-05-06,auto_liability,midwest,86,68.1,0,Friday,5,18
2022-05-06,property_damage,northeast,181,69.8,0,Friday,5,18
2022-05-06,weather_event,west,22,74.4,0,Friday,5,18
2022-05-07,auto_collision,south,156,40.0,0,Saturday,5,18
2022-05-07,auto_liability,northeast,41,58.2,0,Saturday,5,18
2022-05-07,property_damage,south,46,57.2,0,Saturday,5,18
2022-05-07,weather_event,west,16,76.0,0,Saturday,5,18
2022-05-08,auto_collision,midwest,24,42.4,0,Sunday,5,18
2022-05-08,auto_liability,northeast,75,55.3,0,Sunday,5,18
2022-05-08,property_damage,northeast,63,51.0,0,Sunday,5,18
2022-05-08,weather_event,northeast,7,82.5,0,Sunday,5,18
2022-05-09,auto_collision,northeast,81,47.3,0,Monday,5,19
2022-05-09,auto_liability,midwest,198,51.4,0,Monday,5,19
2022-05-09,property_damage,midwest,72,61.6,0,Monday,5,19
2022-05-09,weather_event,west,90,79.9,0,Monday,5,19
2022-05-10,auto_collision,northeast,210,50.7,0,Tuesday,5,19
2022-05-10,auto_liability,midwest,120,65.2,0,Tuesday,5,19
2022-05-10,property_damage,midwest,36,48.8,0,Tuesday,5,19
2022-05-10,weather_event,midwest,17,67.1,0,Tuesday,5,19
2022-05-11,auto_collision,south,109,52.1,0,Wednesday,5,19
2022-05-11,auto_liability,midwest,185,65.2,0,Wednesday,5,19
2022-05-11,property_damage,south,90,56.8,0,Wednesday,5,19
2022-05-11,weather_event,midwest,17,73.1,0,Wednesday,5,19
2022-05-12,auto_collision,northeast,287,42.9,0,Thursday,5,19
2022-05-12,auto_liability,northeast,54,58.7,0,Thursday,5,19
2022-05-12,property_damage,south,28,56.6,0,Thursday,5,19
2022-05-12,weather_event,northeast,21,74.2,0,Thursday,5,19
2022-05-13,auto_collision,midwest,198,50.1,0,Friday,5,19
2022-05-13,auto_liability,northeast,113,70.0,0,Friday,5,19
2022-05-13,property_damage,midwest,22,50.4,0,Friday,5,19
2022-05-13,weather_event,midwest,65,71.9,0,Friday,5,19
2022-05-14,auto_collision,west,137,45.5,0,Saturday,5,19
2022-05-14,auto_liability,northeast,117,61.1,0,Saturday,5,19
2022-05-14,property_damage,northeast,16,59.5,0,Saturday,5,19
2022-05-14,weather_event,west,8,59.6,0,Saturday,5,19
2022-05-15,auto_collision,midwest,26,47.6,0,Sunday,5,19
2022-05-15,auto_liability,south,105,50.8,0,Sunday,5,19
2022-05-15,property_damage,northeast,46,50.3,0,Sunday,5,19
2022-05-15,weather_event,midwest,10,75.9,0,Sunday,5,19
2022-05-16,auto_collision,midwest,57,40.1,0,Monday,5,20
2022-05-16,auto_liability,midwest,270,57.4,0,Monday,5,20
2022-05-16,property_damage,northeast,12,52.5,0,Monday,5,20
2022-05-16,weather_event,midwest,111,76.7,0,Monday,5,20
2022-05-17,auto_collision,west,87,43.6,0,Tuesday,5,20
2022-05-17,auto_liability,midwest,135,66.5,0,Tuesday,5,20
2022-05-17,property_damage,west,130,55.9,0,Tuesday,5,20
2022-05-17,weather_event,northeast,36,62.9,0,Tuesday,5,20
2022-05-18,auto_collision,west,175,42.9,0,Wednesday,5,20
2022-05-18,auto_liability,west,83,61.2,0,Wednesday,5,20
2022-05-18,property_damage,northeast,144,51.9,0,Wednesday,5,20
2022-05-18,weather_event,west,29,78.5,0,Wednesday,5,20
2022-05-19,auto_collision,west,58,43.8,0,Thursday,5,20
2022-05-19,auto_liability,midwest,29,56.0,0,Thursday,5,20
2022-05-19,property_damage,south,122,64.4,0,Thursday,5,20
2022-05-19,weather_event,midwest,188,74.3,0,Thursday,5,20
2022-05-20,auto_collision,west,127,47.9,0,Friday,5,20
2022-05-20,auto_liability,south,119,49.7,0,Friday,5,20
2022-05-20,property_damage,northeast,65,45.0,0,Friday,5,20
2022-05-20,weather_event,northeast,116,84.4,0,Friday,5,20
2022-05-21,auto_collision,northeast,81,43.5,0,Saturday,5,20
2022-05-21,auto_liability,northeast,85,51.8,0,Saturday,5,20
2022-05-21,property_damage,northeast,53,58.1,0,Saturday,5,20
2022-05-21,weather_event,midwest,37,75.0,0,Saturday,5,20
2022-05-22,auto_collision,northeast,304,39.9,1,Sunday,5,20
2022-05-22,auto_liability,south,71,63.8,1,Sunday,5,20
2022-05-22,property_damage,west,35,57.7,1,Sunday,5,20
2022-05-22,weather_event,northeast,48,72.1,1,Sunday,5,20
2022-05-23,auto_collision,northeast,60,46.5,0,Monday,5,21
2022-05-23,auto_liability,northeast,109,62.5,0,Monday,5,21
2022-05-23,property_damage,west,86,43.3,0,Monday,5,21
2022-05-23,weather_event,northeast,187,68.7,0,Monday,5,21
2022-05-24,auto_collision,northeast,259,43.3,0,Tuesday,5,21
2022-05-24,auto_liability,west,93,59.1,0,Tuesday,5,21
2022-05-24,property_damage,west,61,48.5,0,Tuesday,5,21
2022-05-24,weather_event,midwest,15,73.0,0,Tuesday,5,21
2022-05-25,auto_collision,south,147,39.1,0,Wednesday,5,21
2022-05-25,auto_liability,midwest,48,52.4,0,Wednesday,5,21
2022-05-25,property_damage,south,147,52.4,0,Wednesday,5,21
2022-05-25,weather_event,west,16,77.1,0,Wednesday,5,21
2022-05-26,auto_collision,midwest,195,53.2,0,Thursday,5,21
2022-05-26,auto_liability,south,146,69.0,0,Thursday,5,21
2022-05-26,property_damage,midwest,40,50.7,0,Thursday,5,21
2022-05-26,weather_event,northeast,22,75.1,0,Thursday,5,21
2022-05-27,auto_collision,west,180,49.1,0,Friday,5,21
2022-05-27,auto_liability,west,238,54.0,0,Friday,5,21
2022-05-27,property_damage,west,35,59.0,0,Friday,5,21
2022-05-27,weather_event,south,11,83.7,0,Friday,5,21
2022-05-28,auto_collision,west,47,44.8,0,Saturday,5,21
2022-05-28,auto_liability,west,137,62.9,0,Saturday,5,21
2022-05-28,property_damage,midwest,68,53.5,0,Saturday,5,21
2022-05-28,weather_event,south,17,81.9,0,Saturday,5,21
2022-05-29,auto_collision,west,83,47.0,0,Sunday,5,21
2022-05-29,auto_liability,midwest,86,65.3,0,Sunday,5,21
2022-05-29,property_damage,midwest,9,55.6,0,Sunday,5,21
2022-05-29,weather_event,south,12,77.8,0,Sunday,5,21
2022-05-30,auto_collision,midwest,257,50.3,0,Monday,5,22
2022-05-30,auto_liability,midwest,153,58.6,0,Monday,5,22
2022-05-30,property_damage,west,25,56.6,0,Monday,5,22
2022-05-30,weather_event,south,0,81.9,0,Monday,5,22
2022-05-31,auto_collision,midwest,62,41.1,0,Tuesday,5,22
2022-05-31,auto_liability,midwest,167,69.4,0,Tuesday,5,22
2022-05-31,property_damage,northeast,124,47.4,0,Tuesday,5,22
2022-05-31,weather_event,west,27,66.5,0,Tuesday,5,22
2022-06-01,auto_collision,northeast,130,50.1,0,Wednesday,6,22
2022-06-01,auto_liability,midwest,67,55.4,0,Wednesday,6,22
2022-06-01,property_damage,midwest,151,58.9,0,Wednesday,6,22
2022-06-01,weather_event,northeast,51,70.3,0,Wednesday,6,22
2022-06-02,auto_collision,northeast,52,44.8,0,Thursday,6,22
2022-06-02,auto_liability,west,104,65.5,0,Thursday,6,22
2022-06-02,property_damage,south,222,61.5,0,Thursday,6,22
2022-06-02,weather_event,northeast,14,74.4,0,Thursday,6,22
2022-06-03,auto_collision,midwest,135,39.0,0,Friday,6,22
2022-06-03,auto_liability,northeast,163,67.0,0,Friday,6,22
2022-06-03,property_damage,midwest,89,54.1,0,Friday,6,22
2022-06-03,weather_event,west,58,81.5,0,Friday,6,22
2022-06-04,auto_collision,northeast,59,42.3,0,Saturday,6,22
2022-06-04,auto_liability,northeast,122,60.0,0,Saturday,6,22
2022-06-04,property_damage,midwest,22,43.6,0,Saturday,6,22
2022-06-04,weather_event,midwest,76,74.0,0,Saturday,6,22
2022-06-05,auto_collision,midwest,68,45.6,0,Sunday,6,22
2022-06-05,auto_liability,west,80,55.4,0,Sunday,6,22
2022-06-05,property_damage,west,5,63.2,0,Sunday,6,22
2022-06-05,weather_event,west,32,71.2,0,Sunday,6,22
2022-06-06,auto_collision,south,224,48.9,0,Monday,6,23
2022-06-06,auto_liability,northeast,114,66.4,0,Monday,6,23
2022-06-06,property_damage,west,91,50.8,0,Monday,6,23
2022-06-06,weather_event,midwest,2,72.5,0,Monday,6,23
2022-06-07,auto_collision,northeast,35,33.6,0,Tuesday,6,23
2022-06-07,auto_liability,northeast,184,67.7,0,Tuesday,6,23
2022-06-07,property_damage,south,97,59.6,0,Tuesday,6,23
2022-06-07,weather_event,northeast,126,63.0,0,Tuesday,6,23
2022-06-08,auto_collision,midwest,476,37.0,1,Wednesday,6,23
2022-06-08,auto_liability,northeast,244,59.7,1,Wednesday,6,23
2022-06-08,property_damage,west,99,46.6,1,Wednesday,6,23
2022-06-08,weather_event,west,175,74.2,1,Wednesday,6,23
2022-06-09,auto_collision,northeast,107,41.4,0,Thursday,6,23
2022-06-09,auto_liability,midwest,159,56.2,0,Thursday,6,23
2022-06-09,property_damage,northeast,77,54.3,0,Thursday,6,23
2022-06-09,weather_event,south,34,79.3,0,Thursday,6,23
2022-06-10,auto_collision,west,188,43.0,0,Friday,6,23
2022-06-10,auto_liability,west,167,64.7,0,Friday,6,23
2022-06-10,property_damage,south,53,56.8,0,Friday,6,23
2022-06-10,weather_event,northeast,1,82.3,0,Friday,6,23
2022-06-11,auto_collision,west,141,48.0,0,Saturday,6,23
2022-06-11,auto_liability,midwest,13,53.9,0,Saturday,6,23
2022-06-11,property_damage,northeast,121,60.7,0,Saturday,6,23
2022-06-11,weather_event,west,17,69.4,0,Saturday,6,23
2022-06-12,auto_collision,northeast,107,46.5,0,Sunday,6,23
2022-06-12,auto_liability,west,25,56.4,0,Sunday,6,23
2022-06-12,property_damage,northeast,34,61.6,0,Sunday,6,23
2022-06-12,weather_event,south,10,70.9,0,Sunday,6,23
2022-06-13,auto_collision,northeast,178,50.1,0,Monday,6,24
2022-06-13,auto_liability,northeast,48,64.5,0,Monday,6,24
2022-06-13,property_damage,south,187,66.5,0,Monday,6,24
2022-06-13,weather_event,west,29,73.6,0,Monday,6,24
2022-06-14,auto_collision,midwest,48,42.2,0,Tuesday,6,24
2022-06-14,auto_liability,south,238,57.8,0,Tuesday,6,24
2022-06-14,property_damage,south,96,54.8,0,Tuesday,6,24
2022-06-14,weather_event,south,31,70.4,0,Tuesday,6,24
2022-06-15,auto_collision,south,113,49.2,0,Wednesday,6,24
2022-06-15,auto_liability,midwest,138,67.1,0,Wednesday,6,24
2022-06-15,property_damage,midwest,169,56.8,0,Wednesday,6,24
2022-06-15,weather_event,west,15,67.9,0,Wednesday,6,24
2022-06-16,auto_collision,west,62,45.4,0,Thursday,6,24
2022-06-16,auto_liability,west,192,68.9,0,Thursday,6,24
2022-06-16,property_damage,west,116,58.3,0,Thursday,6,24
2022-06-16,weather_event,midwest,0,65.9,0,Thursday,6,24
2022-06-17,auto_collision,northeast,258,43.8,0,Friday,6,24
2022-06-17,auto_liability,midwest,115,57.6,0,Friday,6,24
2022-06-17,property_damage,west,82,59.3,0,Friday,6,24
2022-06-17,weather_event,west,6,90.1,0,Friday,6,24
2022-06-18,auto_collision,midwest,98,41.3,0,Saturday,6,24
2022-06-18,auto_liability,northeast,101,53.7,0,Saturday,6,24
2022-06-18,property_damage,south,73,55.3,0,Saturday,6,24
2022-06-18,weather_event,midwest,12,67.4,0,Saturday,6,24
2022-06-19,auto_collision,midwest,36,38.2,0,Sunday,6,24
2022-06-19,auto_liability,northeast,24,58.4,0,Sunday,6,24
2022-06-19,property_damage,west,84,50.5,0,Sunday,6,24
2022-06-19,weather_event,midwest,34,96.9,0,Sunday,6,24
2022-06-20,auto_collision,south,155,45.0,0,Monday,6,25
2022-06-20,auto_liability,west,235,53.6,0,Monday,6,25
2022-06-20,property_damage,south,67,56.7,0,Monday,6,25
2022-06-20,weather_event,south,30,74.2,0,Monday,6,25
2022-06-21,auto_collision,south,184,44.1,0,Tuesday,6,25
2022-06-21,auto_liability,midwest,65,63.2,0,Tuesday,6,25
2022-06-21,property_damage,midwest,115,58.3,0,Tuesday,6,25
2022-06-21,weather_event,west,74,73.3,0,Tuesday,6,25
2022-06-22,auto_collision,south,33,40.8,0,Wednesday,6,25
2022-06-22,auto_liability,northeast,187,58.7,0,Wednesday,6,25
2022-06-22,property_damage,west,147,63.0,0,Wednesday,6,25
2022-06-22,weather_event,midwest,57,85.9,0,Wednesday,6,25
2022-06-23,auto_collision,midwest,120,32.7,0,Thursday,6,25
2022-06-23,auto_liability,northeast,127,56.0,0,Thursday,6,25
2022-06-23,property_damage,south,113,54.0,0,Thursday,6,25
2022-06-23,weather_event,west,29,75.7,0,Thursday,6,25
2022-06-24,auto_collision,south,196,52.4,0,Friday,6,25
2022-06-24,auto_liability,midwest,103,66.6,0,Friday,6,25
2022-06-24,property_damage,west,125,54.3,0,Friday,6,25
2022-06-24,weather_event,midwest,13,60.4,0,Friday,6,25
2022-06-25,auto_collision,south,113,45.2,0,Saturday,6,25
2022-06-25,auto_liability,midwest,90,60.8,0,Saturday,6,25
2022-06-25,property_damage,west,51,51.8,0,Saturday,6,25
2022-06-25,weather_event,west,16,80.7,0,Saturday,6,25
2022-06-26,auto_collision,northeast,57,51.8,0,Sunday,6,25
2022-06-26,auto_liability,northeast,37,66.0,0,Sunday,6,25
2022-06-26,property_damage,midwest,3,59.5,0,Sunday,6,25
2022-06-26,weather_event,south,58,81.9,0,Sunday,6,25
2022-06-27,auto_collision,northeast,152,46.1,0,Monday,6,26
2022-06-27,auto_liability,midwest,180,56.3,0,Monday,6,26
2022-06-27,property_damage,south,74,43.6,0,Monday,6,26
2022-06-27,weather_event,south,8,71.6,0,Monday,6,26
2022-06-28,auto_collision,midwest,576,42.9,1,Tuesday,6,26
2022-06-28,auto_liability,west,327,59.0,1,Tuesday,6,26
2022-06-28,property_damage,west,116,53.7,1,Tuesday,6,26
2022-06-28,weather_event,west,13,73.2,1,Tuesday,6,26
2022-06-29,auto_collision,west,132,51.5,0,Wednesday,6,26
2022-06-29,auto_liability,northeast,46,70.5,0,Wednesday,6,26
2022-06-29,property_damage,south,168,50.3,0,Wednesday,6,26
2022-06-29,weather_event,northeast,27,70.3,0,Wednesday,6,26
2022-06-30,auto_collision,south,175,42.5,0,Thursday,6,26
2022-06-30,auto_liability,midwest,125,67.8,0,Thursday,6,26
2022-06-30,property_damage,northeast,45,57.6,0,Thursday,6,26
2022-06-30,weather_event,west,109,84.6,0,Thursday,6,26
2022-07-01,auto_collision,midwest,261,50.3,0,Friday,7,26
2022-07-01,auto_liability,west,70,69.6,0,Friday,7,26
2022-07-01,property_damage,south,94,54.2,0,Friday,7,26
2022-07-01,weather_event,south,20,57.8,0,Friday,7,26
2022-07-02,auto_collision,midwest,116,43.8,0,Saturday,7,26
2022-07-02,auto_liability,west,83,66.5,0,Saturday,7,26
2022-07-02,property_damage,midwest,73,51.0,0,Saturday,7,26
2022-07-02,weather_event,south,25,67.8,0,Saturday,7,26
2022-07-03,auto_collision,northeast,106,51.0,0,Sunday,7,26
2022-07-03,auto_liability,west,45,60.0,0,Sunday,7,26
2022-07-03,property_damage,midwest,22,60.2,0,Sunday,7,26
2022-07-03,weather_event,west,8,74.9,0,Sunday,7,26
2022-07-04,auto_collision,northeast,26,49.8,0,Monday,7,27
2022-07-04,auto_liability,west,40,62.7,0,Monday,7,27
2022-07-04,property_damage,west,56,58.9,0,Monday,7,27
2022-07-04,weather_event,south,50,74.7,0,Monday,7,27
2022-07-05,auto_collision,northeast,99,44.5,0,Tuesday,7,27
2022-07-05,auto_liability,south,224,60.5,0,Tuesday,7,27
2022-07-05,property_damage,south,94,54.5,0,Tuesday,7,27
2022-07-05,weather_event,south,17,92.0,0,Tuesday,7,27
2022-07-06,auto_collision,south,152,48.0,0,Wednesday,7,27
2022-07-06,auto_liability,northeast,126,66.6,0,Wednesday,7,27
2022-07-06,property_damage,south,79,47.7,0,Wednesday,7,27
2022-07-06,weather_event,south,38,74.9,0,Wednesday,7,27
2022-07-07,auto_collision,west,36,43.5,0,Thursday,7,27
2022-07-07,auto_liability,midwest,188,63.2,0,Thursday,7,27
2022-07-07,property_damage,midwest,110,67.0,0,Thursday,7,27
2022-07-07,weather_event,west,55,76.2,0,Thursday,7,27
2022-07-08,auto_collision,midwest,31,45.9,0,Friday,7,27
2022-07-08,auto_liability,midwest,53,63.3,0,Friday,7,27
2022-07-08,property_damage,midwest,232,62.1,0,Friday,7,27
2022-07-08,weather_event,midwest,112,82.6,0,Friday,7,27
2022-07-09,auto_collision,west,79,38.6,0,Saturday,7,27
2022-07-09,auto_liability,south,143,65.0,0,Saturday,7,27
2022-07-09,property_damage,south,68,65.6,0,Saturday,7,27
2022-07-09,weather_event,west,18,80.7,0,Saturday,7,27
2022-07-10,auto_collision,south,120,44.0,0,Sunday,7,27
2022-07-10,auto_liability,south,9,57.0,0,Sunday,7,27
2022-07-10,property_damage,west,43,54.8,0,Sunday,7,27
2022-07-10,weather_event,midwest,14,71.1,0,Sunday,7,27
2022-07-11,auto_collision,northeast,135,45.5,0,Monday,7,28
2022-07-11,auto_liability,west,134,57.3,0,Monday,7,28
2022-07-11,property_damage,midwest,66,54.6,0,Monday,7,28
2022-07-11,weather_event,midwest,99,71.9,0,Monday,7,28
2022-07-12,auto_collision,west,169,49.6,0,Tuesday,7,28
2022-07-12,auto_liability,south,84,60.4,0,Tuesday,7,28
2022-07-12,property_damage,northeast,76,39.4,0,Tuesday,7,28
2022-07-12,weather_event,west,87,71.0,0,Tuesday,7,28
2022-07-13,auto_collision,northeast,239,40.8,0,Wednesday,7,28
2022-07-13,auto_liability,midwest,103,61.4,0,Wednesday,7,28
2022-07-13,property_damage,midwest,46,50.9,0,Wednesday,7,28
2022-07-13,weather_event,west,40,83.0,0,Wednesday,7,28
2022-07-14,auto_collision,south,107,41.5,0,Thursday,7,28
2022-07-14,auto_liability,west,167,58.3,0,Thursday,7,28
2022-07-14,property_damage,west,53,60.8,0,Thursday,7,28
2022-07-14,weather_event,west,39,67.2,0,Thursday,7,28
2022-07-15,auto_collision,midwest,184,43.4,0,Friday,7,28
2022-07-15,auto_liability,west,112,44.7,0,Friday,7,28
2022-07-15,property_damage,midwest,81,61.3,0,Friday,7,28
2022-07-15,weather_event,south,33,70.3,0,Friday,7,28
2022-07-16,auto_collision,midwest,16,48.7,0,Saturday,7,28
2022-07-16,auto_liability,south,207,56.6,0,Saturday,7,28
2022-07-16,property_damage,midwest,34,59.9,0,Saturday,7,28
2022-07-16,weather_event,midwest,6,71.1,0,Saturday,7,28
2022-07-17,auto_collision,south,110,44.3,0,Sunday,7,28
2022-07-17,auto_liability,midwest,44,68.7,0,Sunday,7,28
2022-07-17,property_damage,northeast,27,51.7,0,Sunday,7,28
2022-07-17,weather_event,south,12,88.5,0,Sunday,7,28
2022-07-18,auto_collision,northeast,180,45.4,0,Monday,7,29
2022-07-18,auto_liability,northeast,44,66.5,0,Monday,7,29
2022-07-18,property_damage,west,185,55.0,0,Monday,7,29
2022-07-18,weather_event,midwest,46,58.8,0,Monday,7,29
2022-07-19,auto_collision,midwest,141,42.9,0,Tuesday,7,29
2022-07-19,auto_liability,midwest,70,50.2,0,Tuesday,7,29
